Project ID,Certificates,Years of Experience,age,Time Arrival Strafe,Project Cost,Project Proximity,Violation Risk Index,Company PCAB Score,Weekly Overtime Hours,Salary Bracket,is_good
685770,12,8,24,2.06,1001352.0,127.45,0.25,4,4.0,4,1
251871,0,3,22,2.53,89095.0,90.32,0.5,3,2.0,1,0
211335,2,3,35,15.99,128191.0,104.88,0.6,3,4.0,1,1
203714,0,4,20,7.86,130579.0,93.87,0.53,2,2.0,1,1
654797,12,5,25,-7.71,1004502.0,132.01,0.28,3,5.0,2,0
838308,9,6,25,-3.08,944138.0,125.17,0.27,4,4.0,2,1
790441,12,9,26,-26.41,980739.0,119.6,0.22,4,2.0,5,1
496013,12,6,34,-6.38,988912.0,133.39,0.43,3,7.0,3,1
434342,11,7,33,6.24,935312.0,115.73,0.17,4,1.0,3,1
776630,0,4,50,7.71,78541.0,113.65,0.73,3,8.0,1,0
961671,0,3,18,4.97,137163.0,101.25,0.59,3,4.0,1,1
79323,0,4,20,1.93,201387.0,103.19,0.44,2,2.0,1,1
353974,2,3,21,3.84,176087.0,96.11,0.5,2,3.0,1,0
962292,1,4,49,4.85,156832.0,104.02,0.65,2,5.0,1,0
919819,14,6,30,-19.99,1004003.0,119.24,0.16,4,1.0,3,0
734411,0,4,20,6.03,146909.0,81.02,0.52,2,2.0,1,1
599327,12,8,25,-6.35,994277.0,130.77,0.3,4,6.0,4,1
452432,7,4,34,10.1,127738.0,82.65,0.53,3,0.0,2,0
656408,2,2,51,8.66,132610.0,105.94,0.71,2,5.0,1,1
708324,0,2,33,1.76,74454.0,111.46,0.66,2,7.0,1,0
275853,1,4,35,5.86,169740.0,115.71,0.6,2,6.0,2,1
853305,0,4,21,5.42,52600.0,93.26,0.61,3,4.0,1,0
772287,2,4,58,3.37,129832.0,111.49,0.65,3,5.0,2,1
579957,12,6,25,-11.71,1041312.0,132.04,0.26,3,5.0,3,1
229638,11,7,27,-17.47,945283.0,134.59,0.38,4,7.0,3,1
136758,0,3,55,2.16,64505.0,91.87,0.7,2,3.0,1,0
971394,13,7,32,-4.44,974250.0,124.18,0.24,4,4.0,3,1
610223,13,8,26,7.58,1075461.0,115.72,0.17,4,0.0,5,1
911412,0,4,22,5.73,193265.0,90.26,0.4,2,1.0,1,0
23308,12,7,38,-20.84,1078516.0,132.88,0.32,3,6.0,4,1
966006,12,6,33,-3.49,1028075.0,132.17,0.34,4,6.0,3,1
813206,0,2,56,5.2,102696.0,113.41,0.74,2,7.0,1,0
754810,0,2,19,1.85,32446.0,79.31,0.54,3,1.0,1,1
488755,0,2,42,5.91,41034.0,100.85,0.69,3,5.0,1,1
579585,1,4,19,15.15,27549.0,91.07,0.55,2,1.0,1,0
702520,0,4,20,10.32,107508.0,86.74,0.47,2,1.0,1,0
462442,0,5,47,3.96,107802.0,118.88,0.71,2,8.0,2,1
608652,0,2,21,5.5,131503.0,115.14,0.55,2,6.0,1,0
188892,1,4,47,0.75,106481.0,102.24,0.71,2,4.0,1,0
320768,13,8,31,-13.99,943326.0,124.23,0.21,4,2.0,4,0
740389,1,0,20,5.25,71576.0,106.43,0.63,3,6.0,1,0
439238,1,3,39,7.22,76429.0,95.9,0.58,2,2.0,1,1
306524,1,2,20,1.89,50000.0,99.92,0.59,2,4.0,1,0
878837,13,7,26,-14.68,977640.0,134.74,0.3,4,7.0,4,1
524689,12,6,30,4.84,966423.0,131.76,0.38,4,5.0,2,0
823402,12,7,23,-13.29,924657.0,134.66,0.41,4,8.0,3,1
82722,7,7,26,8.38,919430.0,123.46,0.3,3,4.0,2,1
891075,0,3,19,2.06,71078.0,87.9,0.48,3,2.0,1,0
267310,12,7,32,-6.15,1069218.0,128.0,0.25,4,4.0,4,1
599018,1,4,20,21.01,96368.0,101.17,0.57,2,4.0,1,0
284668,14,8,30,5.09,920064.0,130.72,0.31,4,5.0,4,1
111118,14,6,30,8.43,985935.0,128.74,0.25,4,4.0,3,1
603051,8,5,24,0.13,1043397.0,122.94,0.16,3,3.0,2,1
425134,2,5,21,6.14,38964.0,110.08,0.61,2,6.0,2,0
482938,12,5,28,1.34,976289.0,128.24,0.28,4,6.0,2,1
354042,1,5,21,1.32,62115.0,97.4,0.58,2,3.0,2,0
623230,0,5,21,1.73,162530.0,107.38,0.58,2,4.0,2,1
63525,0,5,46,6.18,53782.0,106.92,0.65,2,5.0,1,0
30426,13,7,31,11.97,997634.0,136.49,0.34,4,8.0,4,1
709900,8,6,23,-10.18,1003863.0,127.43,0.24,3,4.0,2,1
634225,1,3,39,0.41,78030.0,100.67,0.68,2,4.0,1,0
190350,0,2,41,5.31,162203.0,103.52,0.55,3,3.0,1,0
186866,12,7,27,-5.85,971203.0,127.92,0.27,4,5.0,3,1
798439,11,6,27,3.14,957562.0,125.3,0.24,4,4.0,2,1
45185,3,2,20,11.58,191843.0,112.49,0.59,2,6.0,1,0
213260,13,7,36,4.57,936928.0,129.08,0.33,3,6.0,3,1
35659,10,5,23,-6.29,924831.0,126.51,0.33,3,4.0,2,1
71351,1,4,21,6.49,8207.0,101.46,0.65,2,4.0,1,0
303444,13,7,23,-18.03,950174.0,124.27,0.23,4,3.0,3,1
494748,0,4,32,23.25,87861.0,101.73,0.55,3,4.0,1,0
374466,13,5,33,0.06,1010912.0,129.37,0.27,4,5.0,2,1
714176,11,8,29,-22.3,1007220.0,127.35,0.21,4,2.0,4,1
878242,9,7,36,-17.2,1064751.0,120.97,0.26,3,1.0,3,0
400564,1,2,20,1.43,223636.0,105.94,0.62,2,5.0,1,0
977686,0,2,54,11.27,40798.0,109.23,0.62,3,6.0,1,1
196026,3,4,44,6.15,121744.0,99.4,0.67,3,4.0,2,0
984176,3,3,19,2.68,124389.0,94.49,0.52,3,2.0,1,0
125229,12,8,23,-2.62,936309.0,130.06,0.31,4,5.0,4,0
570760,0,4,20,1.41,134678.0,99.59,0.54,2,3.0,1,0
635369,11,7,27,1.19,972402.0,137.44,0.31,3,7.0,3,0
112163,12,6,23,17.46,1085311.0,124.51,0.19,4,2.0,3,0
624247,14,6,35,8.28,1008172.0,122.72,0.29,4,3.0,3,1
200791,12,7,25,-19.63,1071051.0,124.02,0.21,4,3.0,4,1
10184,11,6,25,-10.19,954845.0,131.88,0.4,4,6.0,2,1
226436,0,5,39,1.73,66490.0,88.06,0.54,2,2.0,1,0
170775,1,4,57,5.9,91197.0,110.78,0.77,3,7.0,1,0
626786,9,7,34,-9.79,1039622.0,110.62,0.21,4,0.0,3,1
410122,2,3,54,4.21,80169.0,112.26,0.71,2,7.0,1,0
107815,12,8,25,-18.69,1006256.0,128.8,0.33,4,5.0,4,1
589109,0,3,20,21.08,118361.0,94.15,0.57,3,2.0,1,0
404865,3,4,57,4.01,213125.0,127.66,0.83,2,10.0,2,0
225917,1,3,22,5.27,35482.0,90.98,0.47,2,2.0,1,0
473678,0,4,21,15.11,174283.0,107.93,0.68,2,6.0,1,0
737808,2,3,21,5.61,48883.0,108.03,0.67,3,6.0,1,0
479785,12,8,36,-4.35,960828.0,127.87,0.31,4,4.0,4,1
541736,3,5,33,2.82,119620.0,106.74,0.6,2,5.0,2,1
945942,2,4,19,3.03,27168.0,81.81,0.48,2,0.0,1,0
382302,0,4,42,7.47,92416.0,96.06,0.59,3,3.0,1,0
383358,13,6,33,-18.62,932438.0,125.6,0.31,3,5.0,3,0
495712,0,5,32,2.33,125355.0,102.22,0.59,2,4.0,2,0
824452,2,2,20,0.06,16377.0,81.57,0.55,2,0.0,1,0
91243,0,5,22,17.94,101021.0,88.93,0.47,3,2.0,2,0
655152,11,6,41,-13.86,964447.0,127.04,0.33,4,3.0,2,1
224129,5,3,40,16.82,23600.0,110.34,0.74,3,7.0,1,0
352682,0,2,47,1.66,149778.0,112.55,0.67,2,6.0,1,0
457366,13,6,23,-9.91,1004284.0,128.12,0.27,4,4.0,3,1
340449,11,8,28,-4.94,939834.0,129.67,0.34,3,4.0,3,1
280808,13,5,36,5.17,914238.0,127.2,0.26,4,4.0,2,1
487838,14,6,30,2.86,980800.0,124.24,0.25,4,3.0,3,1
10192,3,4,33,8.05,146252.0,91.75,0.52,2,2.0,2,0
34699,1,4,20,5.58,85248.0,105.04,0.47,2,4.0,1,1
53258,11,6,31,-21.13,962315.0,128.66,0.31,4,5.0,2,1
492664,0,1,58,1.14,52350.0,100.67,0.74,2,6.0,1,0
859126,12,7,32,8.52,993043.0,127.28,0.21,3,2.0,3,1
923625,0,5,18,0.88,76966.0,87.97,0.43,2,0.0,2,0
368253,1,4,19,5.08,30723.0,87.13,0.45,2,2.0,1,1
566477,0,3,18,8.03,80118.0,102.85,0.56,2,5.0,1,0
415742,1,3,32,12.78,110112.0,91.82,0.62,1,2.0,1,0
596637,11,6,28,-10.05,995172.0,123.51,0.22,4,4.0,2,0
929486,13,7,30,-4.45,976741.0,128.69,0.31,4,5.0,4,0
288754,0,4,41,1.48,206759.0,103.47,0.57,2,3.0,1,0
371434,12,6,25,-13.26,1010567.0,123.82,0.28,3,3.0,3,0
994461,2,5,18,4.15,94147.0,93.21,0.47,2,3.0,2,1
231171,14,7,28,23.58,979471.0,129.72,0.29,4,6.0,4,1
876614,13,8,27,-20.91,1026688.0,128.67,0.22,4,4.0,5,1
924021,0,4,58,0.96,39572.0,102.88,0.72,2,6.0,1,0
977374,16,6,23,-4.92,991334.0,123.12,0.21,3,4.0,4,0
809766,10,5,26,8.42,943490.0,122.42,0.3,4,4.0,2,1
246535,12,8,33,10.84,1072616.0,129.98,0.19,3,4.0,5,1
441172,0,3,18,9.39,49704.0,92.98,0.57,3,3.0,1,0
997939,11,6,27,1.97,980840.0,134.64,0.32,4,7.0,2,1
453011,0,4,20,5.7,144539.0,80.26,0.49,2,0.0,1,0
691311,12,6,33,-6.68,1034897.0,122.57,0.24,3,2.0,3,1
679651,10,6,24,11.38,1025592.0,119.86,0.27,3,2.0,2,0
475781,12,7,23,-15.98,939215.0,132.27,0.35,5,6.0,3,1
334378,0,3,39,7.46,109779.0,121.16,0.71,2,8.0,1,1
320216,1,2,20,31.55,93776.0,84.48,0.54,3,1.0,1,0
795226,0,4,33,9.25,64376.0,104.51,0.55,2,5.0,1,0
113413,7,8,37,-24.16,984765.0,125.94,0.31,4,4.0,2,1
986137,13,7,34,-19.58,975620.0,130.31,0.38,4,6.0,4,1
902387,4,2,21,2.59,91794.0,101.94,0.57,2,4.0,1,0
149649,1,4,20,9.4,132102.0,85.44,0.48,2,1.0,1,1
639967,14,6,26,3.17,995011.0,128.72,0.34,3,4.0,3,0
964022,1,4,21,1.19,8776.0,84.68,0.55,2,1.0,1,0
418306,0,2,20,1.14,155075.0,90.43,0.52,2,2.0,1,0
661932,0,4,54,2.86,13539.0,115.48,0.73,2,8.0,1,0
317649,13,6,24,5.79,1045829.0,129.89,0.22,4,4.0,3,1
511956,10,3,46,2.46,176165.0,111.23,0.68,3,6.0,2,0
91102,0,3,19,9.19,50000.0,93.23,0.51,2,2.0,1,0
64320,0,4,20,11.91,7071.0,82.78,0.51,3,1.0,1,0
20603,0,3,22,20.48,86522.0,98.69,0.58,3,4.0,1,0
266205,13,7,30,-9.33,974721.0,133.11,0.37,4,6.0,3,1
469106,12,6,28,-24.15,983408.0,128.97,0.3,3,5.0,3,1
853409,13,7,27,-6.15,966095.0,127.33,0.22,4,3.0,3,1
807292,1,4,48,2.55,111694.0,104.06,0.68,2,5.0,1,0
624570,12,7,36,-12.42,1060239.0,131.77,0.22,3,6.0,4,1
145842,1,5,19,0.4,107456.0,82.78,0.4,2,0.0,2,0
490761,0,1,33,2.48,15060.0,92.09,0.58,2,3.0,1,0
356054,14,6,34,-3.41,1027703.0,132.47,0.32,3,6.0,3,1
547499,14,8,29,-2.08,1029481.0,133.47,0.34,3,6.0,5,0
916053,11,7,23,-9.93,1054112.0,120.64,0.2,3,1.0,3,1
74136,1,1,31,0.7,261963.0,106.06,0.47,2,5.0,1,1
916463,12,7,27,-4.04,987374.0,127.4,0.26,4,4.0,3,1
703710,0,3,20,1.07,95174.0,106.93,0.65,2,6.0,1,0
496806,1,4,34,2.49,108737.0,114.44,0.68,3,7.0,1,1
557900,12,6,25,-9.67,1065860.0,125.96,0.14,3,2.0,3,1
607099,0,5,58,10.53,103705.0,103.84,0.69,2,4.0,2,0
525262,0,4,33,3.64,166861.0,102.0,0.61,2,3.0,1,0
713050,10,5,23,13.31,1023836.0,129.87,0.18,4,4.0,2,0
122761,1,1,40,9.23,138633.0,105.89,0.57,2,6.0,1,0
3680,0,5,57,14.74,101047.0,103.46,0.78,2,6.0,2,1
7763,0,4,18,18.79,88642.0,102.27,0.57,2,4.0,1,0
661498,0,3,18,5.42,118293.0,76.76,0.46,2,1.0,1,0
575887,13,6,35,-6.83,1068471.0,127.12,0.3,3,4.0,3,1
14932,1,3,18,1.67,99509.0,98.03,0.55,2,3.0,1,0
3507,0,3,18,10.49,96098.0,81.09,0.54,1,0.0,1,0
103865,14,6,29,-1.41,1013314.0,131.06,0.31,4,6.0,3,0
479320,0,5,35,1.56,111085.0,118.04,0.7,2,7.0,2,0
816694,0,3,48,0.79,48702.0,106.35,0.66,1,7.0,1,1
283970,0,3,19,10.56,149737.0,85.98,0.44,2,1.0,1,1
160115,0,2,37,8.72,85093.0,111.42,0.67,2,6.0,1,1
110776,12,5,32,-11.87,1004459.0,129.32,0.24,3,5.0,2,1
246941,13,6,29,5.31,963828.0,130.53,0.31,4,5.0,3,1
690916,2,4,49,5.96,136803.0,110.11,0.65,2,5.0,2,0
196580,1,4,40,10.62,86723.0,106.23,0.69,2,5.0,1,0
938600,2,5,49,7.89,101112.0,118.46,0.66,3,7.0,2,0
301156,12,7,23,-23.32,1085297.0,127.08,0.25,4,3.0,4,1
193101,0,5,21,5.77,117809.0,115.88,0.49,2,5.0,2,0
768182,12,9,27,-10.27,1081144.0,124.42,0.21,3,3.0,5,1
999109,0,4,19,9.5,84665.0,115.68,0.63,1,7.0,1,0
647752,3,4,18,5.69,178398.0,88.59,0.48,2,0.0,2,1
169492,0,5,47,2.09,146938.0,110.01,0.68,2,5.0,2,0
832340,12,6,26,-17.41,1079803.0,128.79,0.19,4,4.0,3,1
428900,2,2,21,0.39,111559.0,90.18,0.43,3,3.0,1,1
502804,12,7,24,2.0,998649.0,124.99,0.2,4,3.0,3,1
238571,2,5,20,6.8,88217.0,116.08,0.64,3,7.0,2,0
173929,0,3,55,14.82,143022.0,104.14,0.73,2,5.0,1,0
303477,0,4,20,0.14,25998.0,95.21,0.62,2,2.0,1,0
131377,1,3,51,2.18,149019.0,107.15,0.69,2,6.0,1,0
157190,15,6,23,13.95,1023536.0,126.31,0.27,3,4.0,4,0
310851,0,4,21,16.43,40649.0,84.55,0.48,1,0.0,1,0
823264,0,1,41,3.93,134236.0,119.46,0.77,2,9.0,1,0
930931,1,2,32,1.64,142388.0,110.57,0.66,2,6.0,1,0
568746,0,4,40,1.8,41702.0,106.07,0.65,2,5.0,1,1
250032,13,7,36,-6.37,948835.0,126.83,0.29,3,4.0,3,1
307644,11,7,34,-1.62,907845.0,131.0,0.25,4,6.0,3,1
440171,13,7,34,-15.57,948099.0,126.21,0.27,4,4.0,3,1
702164,12,6,26,-28.47,938377.0,125.38,0.32,4,4.0,2,1
90239,0,4,42,13.67,12762.0,105.07,0.73,2,6.0,1,0
838195,2,4,21,9.96,50000.0,92.41,0.53,3,2.0,1,0
482690,1,5,55,0.11,39987.0,104.72,0.72,2,4.0,2,0
414630,5,3,53,2.58,44851.0,91.29,0.62,2,3.0,1,0
510125,11,8,32,-6.94,954596.0,123.51,0.21,3,3.0,4,0
486287,3,5,47,14.61,159042.0,111.8,0.68,2,5.0,2,0
442854,11,5,36,-19.32,1013816.0,130.19,0.27,3,5.0,2,1
152319,11,6,24,-6.1,1050926.0,125.76,0.25,4,4.0,3,0
461685,0,4,21,0.41,35486.0,105.42,0.72,2,5.0,1,0
280975,6,2,20,13.66,77326.0,89.7,0.53,3,2.0,1,0
763180,12,5,35,-11.33,1048828.0,124.53,0.2,4,3.0,2,1
587691,0,3,20,19.55,89722.0,98.44,0.56,3,4.0,1,0
797771,0,1,19,7.51,53179.0,94.74,0.69,2,4.0,1,0
544192,0,4,33,2.73,186314.0,112.66,0.55,2,6.0,1,0
241240,12,7,24,-14.94,1039865.0,124.7,0.23,3,3.0,4,1
322085,2,2,20,1.2,82557.0,97.98,0.55,2,4.0,1,1
663613,0,3,19,5.4,93887.0,98.28,0.54,2,3.0,1,0
161542,0,4,22,26.87,117777.0,83.44,0.44,2,0.0,1,1
504122,0,2,21,2.29,100513.0,89.22,0.38,1,0.0,1,1
539566,12,5,30,12.78,996399.0,133.91,0.34,3,7.0,2,1
579851,11,6,23,-6.18,991103.0,128.7,0.21,4,5.0,2,1
194779,2,2,20,6.53,138517.0,116.67,0.58,3,6.0,1,0
43209,2,5,57,24.27,40379.0,124.23,0.81,3,9.0,2,0
78201,0,5,56,1.13,103559.0,118.4,0.75,1,6.0,2,0
506847,12,8,31,-14.7,995788.0,138.5,0.32,4,8.0,4,1
800283,0,4,19,19.14,60471.0,84.6,0.51,2,0.0,1,0
903489,3,4,18,1.93,50000.0,114.03,0.61,3,6.0,2,0
737938,12,5,24,1.25,925681.0,113.49,0.18,5,0.0,2,1
956999,1,2,18,6.91,134694.0,96.64,0.61,3,3.0,1,0
106349,13,7,39,-3.03,1064815.0,121.0,0.22,4,1.0,4,0
474212,12,6,31,4.77,1050386.0,132.75,0.25,3,5.0,3,1
458119,13,5,28,-11.82,1040153.0,132.55,0.3,4,6.0,2,0
195130,11,7,31,5.9,945840.0,124.87,0.27,4,4.0,3,1
275736,1,3,52,10.74,50000.0,107.48,0.72,2,6.0,1,1
247510,12,6,28,-18.61,984597.0,118.85,0.28,3,2.0,3,1
599796,2,3,21,1.41,66775.0,98.61,0.58,2,4.0,1,1
235253,2,4,38,2.09,57244.0,103.8,0.56,2,3.0,1,0
754409,1,2,20,4.71,138333.0,116.46,0.58,3,6.0,1,0
222556,0,0,51,12.5,106427.0,113.04,0.7,2,7.0,1,0
619784,12,5,38,-0.77,973845.0,127.6,0.26,4,5.0,2,0
555573,0,4,51,24.72,140754.0,129.49,0.8,2,11.0,1,0
383468,12,6,26,7.86,1047701.0,133.03,0.23,4,6.0,3,1
586548,13,7,34,-1.6,1009956.0,129.1,0.24,4,5.0,4,1
970200,12,8,29,-0.92,1029596.0,127.48,0.2,4,3.0,4,1
247340,12,5,23,-20.61,1091161.0,126.35,0.21,3,3.0,2,1
667830,3,5,19,2.01,152320.0,115.43,0.64,2,6.0,2,0
9576,0,4,22,9.71,110878.0,107.84,0.61,3,4.0,1,0
136955,12,6,27,-9.75,958474.0,123.39,0.3,3,3.0,2,0
983473,1,3,19,5.9,33094.0,90.78,0.44,2,2.0,1,0
671067,14,7,29,7.03,1063040.0,121.57,0.17,4,2.0,4,0
136375,13,6,23,1.93,920039.0,121.55,0.24,4,4.0,3,1
415885,13,6,31,-3.17,968200.0,118.08,0.2,3,1.0,3,1
896186,2,4,56,3.45,78270.0,121.4,0.76,2,9.0,1,0
904628,9,6,29,-1.05,998046.0,122.97,0.29,3,2.0,2,1
126863,14,5,29,-4.44,980701.0,122.03,0.31,4,3.0,2,0
71332,0,0,46,4.09,117049.0,92.88,0.61,3,3.0,1,1
908753,0,3,21,10.8,101447.0,111.9,0.56,2,6.0,1,0
757819,0,2,45,3.7,75393.0,97.07,0.61,3,4.0,1,0
58196,12,7,29,12.28,1011411.0,125.82,0.24,3,2.0,3,1
885860,12,7,27,-8.56,946133.0,114.93,0.21,3,0.0,3,1
500821,11,8,38,-3.37,931746.0,131.95,0.26,3,6.0,3,1
708573,14,6,24,4.4,908075.0,126.06,0.3,5,3.0,3,1
222515,1,3,22,11.6,44815.0,106.94,0.61,2,5.0,1,0
938963,13,6,28,-1.48,1047080.0,123.87,0.27,3,2.0,3,0
175446,0,3,21,3.15,113934.0,103.21,0.44,2,4.0,1,0
991697,10,5,31,-7.1,976035.0,121.6,0.26,3,3.0,2,1
689124,8,5,25,1.57,962195.0,134.21,0.24,4,7.0,2,1
49188,10,8,23,-17.28,1029607.0,131.64,0.2,3,4.0,4,1
431406,0,4,43,6.09,124643.0,106.59,0.66,2,4.0,1,0
921158,14,5,26,6.35,1134893.0,130.92,0.21,4,5.0,3,1
590823,1,3,19,5.88,67120.0,95.9,0.49,2,2.0,1,0
3958,3,3,44,1.29,124413.0,122.31,0.79,2,9.0,1,0
137579,1,5,41,3.67,84715.0,108.85,0.63,2,6.0,2,1
889576,0,2,20,1.07,124691.0,93.82,0.54,2,3.0,1,0
35029,1,1,32,7.98,60295.0,82.48,0.51,2,1.0,1,0
694941,7,6,27,-10.95,1016363.0,123.05,0.26,3,3.0,2,0
720008,11,5,34,-6.49,956687.0,125.91,0.28,3,4.0,2,1
149528,2,5,22,4.19,79264.0,115.14,0.65,3,6.0,2,0
229758,14,8,28,7.68,960950.0,127.17,0.36,3,4.0,5,1
809885,13,7,29,-21.02,965537.0,127.47,0.27,4,3.0,3,1
264992,0,3,20,7.98,139020.0,103.5,0.53,3,3.0,1,0
508523,13,5,23,-6.57,1021049.0,127.73,0.33,4,5.0,2,0
451940,10,8,29,0.7,1004461.0,124.14,0.22,4,3.0,3,1
781232,14,6,28,-10.24,979802.0,122.91,0.27,4,3.0,3,1
695230,0,3,37,4.89,32839.0,86.11,0.64,2,3.0,1,0
171492,0,3,19,2.54,231540.0,94.67,0.46,2,1.0,1,0
11394,2,4,20,0.12,90642.0,87.93,0.46,3,0.0,1,1
841679,11,6,26,-3.24,1025996.0,129.57,0.32,3,5.0,2,1
286442,11,7,28,8.05,1020842.0,115.69,0.17,3,0.0,3,1
504819,1,3,18,5.67,83212.0,94.62,0.6,3,3.0,1,0
812016,10,9,37,-6.93,1041757.0,132.68,0.36,3,6.0,5,0
785507,12,5,30,7.5,1072227.0,118.08,0.2,4,1.0,2,1
138758,12,6,36,2.86,1043105.0,129.74,0.31,4,5.0,3,1
804870,13,6,25,-13.44,909351.0,113.42,0.17,4,1.0,2,1
49078,13,8,27,-10.63,992763.0,132.85,0.37,4,6.0,4,0
93916,14,5,25,-6.66,1091026.0,135.39,0.27,4,7.0,3,0
795681,3,3,37,22.47,31358.0,111.18,0.65,3,7.0,1,0
31369,13,8,25,-9.28,1083530.0,129.33,0.25,4,4.0,5,0
731454,11,5,30,-2.86,1036086.0,131.49,0.24,4,5.0,2,1
804442,0,2,19,3.49,126602.0,102.45,0.52,2,4.0,1,0
527800,13,5,26,-12.17,1042423.0,125.82,0.2,4,3.0,2,1
36289,12,6,28,22.13,1029684.0,121.61,0.19,4,1.0,3,1
731179,10,9,26,-12.59,1057853.0,133.91,0.31,4,5.0,5,1
933183,2,3,19,13.6,120427.0,85.94,0.52,2,1.0,1,0
340334,13,6,31,12.93,983098.0,119.39,0.24,3,2.0,3,1
44832,13,8,23,-23.37,992436.0,134.52,0.26,3,7.0,4,1
354045,11,5,26,-2.44,1044164.0,114.92,0.2,4,1.0,2,1
523559,0,4,45,11.29,106788.0,121.33,0.73,2,9.0,1,0
91215,12,7,30,1.77,951757.0,127.3,0.3,4,4.0,3,1
41847,12,6,38,-16.34,1044797.0,129.95,0.31,4,5.0,3,1
78295,13,6,31,14.69,957648.0,126.75,0.34,4,3.0,3,0
839651,12,5,25,-0.9,915874.0,127.23,0.35,5,5.0,2,1
970423,0,5,34,11.04,98248.0,98.74,0.61,2,3.0,2,1
535102,13,6,31,-0.98,1013565.0,128.49,0.26,4,4.0,3,1
504063,0,2,60,22.57,79030.0,111.87,0.8,2,7.0,1,0
590551,12,7,33,-9.55,960610.0,126.53,0.28,3,5.0,3,1
469430,1,2,19,6.5,34785.0,95.62,0.58,1,4.0,1,1
549856,0,4,21,0.86,85885.0,102.96,0.55,3,4.0,1,0
189380,13,7,24,-21.33,1016234.0,124.32,0.18,3,4.0,4,1
207735,11,6,29,-6.19,949981.0,127.5,0.3,4,6.0,2,1
389670,13,7,31,-0.65,1000043.0,128.24,0.26,4,4.0,4,1
392230,0,1,59,0.24,41426.0,118.66,0.81,2,10.0,1,0
802131,13,7,27,-9.78,916742.0,125.53,0.25,3,4.0,3,1
611802,0,3,21,2.16,113455.0,107.89,0.62,3,5.0,1,1
813555,13,7,34,-16.61,972968.0,125.68,0.37,4,3.0,3,1
244331,4,3,21,6.95,81392.0,103.42,0.68,2,5.0,1,1
136799,0,2,21,0.61,154483.0,98.73,0.53,2,3.0,1,1
198281,12,5,26,-0.95,1055601.0,120.03,0.27,4,2.0,2,1
768163,5,4,20,5.07,91394.0,81.12,0.43,2,0.0,2,0
140211,0,3,22,4.73,74142.0,95.14,0.5,2,3.0,1,0
861664,1,3,18,0.83,148759.0,93.71,0.43,2,2.0,1,0
568530,11,9,23,11.3,921511.0,131.54,0.24,4,5.0,4,1
554397,13,7,29,-8.28,976353.0,129.13,0.33,4,6.0,4,1
300525,0,3,20,5.55,137933.0,105.18,0.47,2,4.0,1,0
104822,2,5,21,3.94,149519.0,86.83,0.46,3,0.0,2,0
235176,1,3,31,1.31,79093.0,102.28,0.69,2,4.0,1,0
42208,12,8,25,-5.52,992357.0,118.71,0.17,3,2.0,4,0
903573,0,2,55,6.13,119636.0,102.52,0.66,2,4.0,1,0
297497,2,4,48,0.48,104613.0,111.29,0.73,2,7.0,2,0
643445,10,7,27,-2.75,997276.0,125.96,0.23,3,4.0,3,1
732601,12,7,30,-1.93,1028688.0,128.36,0.23,4,4.0,3,0
651191,2,3,39,4.42,46676.0,96.12,0.69,2,5.0,1,0
69008,1,3,18,7.98,20911.0,94.53,0.54,2,4.0,1,0
781357,0,3,51,2.81,38412.0,119.67,0.84,2,10.0,1,0
236801,13,5,29,-2.51,990858.0,124.88,0.16,4,3.0,2,1
978546,9,5,31,-1.75,1037864.0,114.85,0.21,3,0.0,2,1
996669,0,5,22,8.28,192501.0,97.54,0.46,2,1.0,2,0
936397,0,5,21,8.85,80214.0,114.98,0.53,2,6.0,2,0
569205,13,8,23,10.13,984914.0,124.96,0.21,4,3.0,4,1
462790,0,4,54,1.63,31898.0,121.55,0.76,2,10.0,1,0
810519,13,7,26,-8.14,1038342.0,125.87,0.28,4,4.0,4,1
694424,9,6,34,-24.93,1059684.0,130.14,0.29,3,6.0,2,0
645634,11,5,24,25.56,991120.0,125.45,0.18,3,5.0,2,1
654765,0,5,35,0.57,199759.0,110.89,0.65,3,5.0,2,0
176533,14,7,27,4.38,1018998.0,120.21,0.17,4,1.0,4,1
179144,12,6,26,21.75,944416.0,119.97,0.23,3,3.0,2,1
31463,2,3,20,5.48,126679.0,102.15,0.53,3,3.0,1,0
340319,13,7,26,6.64,1006894.0,118.17,0.15,4,0.0,4,1
472868,0,3,18,0.69,201047.0,101.36,0.59,3,3.0,1,0
916643,1,3,52,3.77,56196.0,123.72,0.81,2,9.0,1,0
521625,12,7,26,2.73,1107735.0,128.99,0.18,4,3.0,4,0
395277,13,6,26,-6.15,954679.0,129.18,0.33,4,5.0,3,1
111584,15,7,33,12.27,919028.0,130.33,0.35,4,6.0,4,1
75117,14,7,34,-5.07,984973.0,124.99,0.16,3,2.0,4,1
431670,4,4,20,3.07,91522.0,78.1,0.53,3,0.0,2,1
681191,0,5,19,11.46,176681.0,100.23,0.47,2,3.0,2,1
322375,13,7,23,0.63,1077452.0,130.96,0.23,4,5.0,4,1
256556,0,4,21,1.84,158055.0,98.05,0.55,3,3.0,1,0
278471,1,4,19,9.21,199698.0,93.85,0.43,3,1.0,2,1
574135,13,6,34,-4.24,985586.0,119.93,0.24,4,3.0,3,0
342176,13,6,33,-11.74,1019450.0,121.33,0.23,4,3.0,3,0
843637,1,5,36,6.35,192643.0,115.59,0.64,2,7.0,2,0
